X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm],X [mm],Y [mm],Z [mm],U [mm],V [mm],W [mm],exx [1] - Lagrange,eyy [1] - Lagrange,exy [1] - Lagrange,e1 [1] - Lagrange,e2 [1] - Lagrange,gamma [1] - Lagrange,Von Mises Strain [1] - Lagrange,displacement,Sigma_X [mm],Sigma_Y [mm],Sigma_Z [mm]
4.2829,1.25008,-506.701,-0.00598296,0.00260377,-0.0138348,-8.43112e-06,6.17686e-05,-0.00103454,0.00106394,-0.0010106,-0.803274,0.00179892,0.0153247,0.000110574,9.71681e-05,0.000598044,4.34786,-2.68541,-496.914,-0.00069373,0.00293421,-0.00992781,0.000179356,-2.63819e-05,-0.000190422,0.000293824,-0.000140849,-0.529933,0.000384246,0.0103757,0.00010283,9.30861e-05,0.000546247,4.40688,-6.62045,-498.94,-0.00134391,0.00370894,-0.0117921,7.63901e-05,-0.000106007,-7.53873e-06,7.68261e-05,-0.000106443,-0.0418324,0.000159456,0.0124352,0.000102439,9.07628e-05,0.000545885,4.46592,-10.5554,-501.629,-0.00196912,0.00458541,-0.0112798,6.34562e-05,-0.000163222,-2.62333e-05,6.65285e-05,-0.000166295,-0.113506,0.000207718,0.0123351,9.04088e-05,8.5586e-05,0.000483767,4.52532,-14.4909,-501.574,-0.00223814,0.00489608,-0.00983888,3.19423e-05,-0.000134294,-3.92024e-05,4.08182e-05,-0.00014317,-0.219971,0.00016743,0.0112156,0.000110268,0.000105938,0.000589024,4.58482,-18.4265,-505.046,-0.00240847,0.00516869,-0.0106163,-5.53348e-06,-0.000203143,-5.46749e-05,8.62456e-06,-0.000217301,-0.252255,0.000221864,0.0120516,9.97506e-05,8.71992e-05,0.000537189,4.64444,-22.3616,-507.293,-0.00245984,0.00580077,-0.00751002,-1.22521e-05,-0.000174337,-4.57691e-05,-7.53743e-08,-0.000186514,-0.257244,0.000186575,0.0098051,0.000111511,0.00010254,0.00060332,4.70395,-26.2974,-509.792,-0.00261839,0.00583081,-0.00766233,1.08872e-06,2.18608e-05,-5.41901e-06,2.4826e-05,-1.8765e-06,-0.181391,2.69852e-05,0.00997849,0.000133651,0.000121765,0.000726996,4.76307,-30.2333,-512.286,-0.00317153,0.00573842,-0.00826948,4.87115e-06,0.000123403,-7.0344e-06,0.000123846,4.42747e-06,-1.51218,0.000121712,0.010554,0.000132131,0.000128122,0.000721151,4.82316,-34.1694,-514.786,-0.00275034,0.00551669,-0.00991136,3.18905e-05,0.000374778,-6.4072e-05,0.000386517,2.01513e-05,-1.39065,0.000376939,0.0116736,0.000154535,0.000145981,0.000848232
4.2829,1.24987,-506.701,-0.0059787,0.00239353,-0.0138649,4.16013e-05,4.72065e-05,-0.000973177,0.00102068,-0.000931877,-0.788359,0.00169323,0.0153211,0.000110678,9.72412e-05,0.00059851,4.34795,-2.68503,-496.915,-0.000600215,0.00330515,-0.0109098,0.000188058,-4.66529e-05,-0.000178085,0.000284751,-0.000143346,-0.487263,0.000377512,0.0114154,0.000102727,9.29954e-05,0.000545655,4.40705,-6.6203,-498.939,-0.00117147,0.00386423,-0.0113489,8.49075e-05,-0.000102486,-5.5754e-06,8.52485e-05,-0.000102827,-0.0305882,0.00016316,0.0120467,0.000103441,9.1638e-05,0.000551027,4.46592,-10.5555,-501.629,-0.00197196,0.00447846,-0.0112825,7.39304e-05,-0.000169317,-2.22245e-05,7.61791e-05,-0.000171565,-0.0899613,0.00021981,0.0122993,9.07469e-05,8.58965e-05,0.000485507,4.52542,-14.4908,-501.574,-0.00214465,0.00495765,-0.00948793,2.73751e-05,-0.000149714,-3.23571e-05,3.3153e-05,-0.000155492,-0.174952,0.000174543,0.0109181,0.000109418,0.000105177,0.000584873,4.58497,-18.4263,-505.046,-0.00226531,0.0053367,-0.00997443,-3.6946e-06,-0.000177557,-3.21066e-05,2.07333e-06,-0.000183325,-0.176675,0.00018448,0.0115372,9.9376e-05,8.68906e-05,0.0005353,4.64443,-22.3614,-507.293,-0.00247126,0.00600274,-0.00781178,-2.41882e-06,-0.000166356,-1.23055e-05,-1.43885e-06,-0.000167336,-0.0738422,0.000166668,0.010158,0.000110156,0.000101301,0.00059609,4.70387,-26.2974,-509.791,-0.00269664,0.00581845,-0.00721162,3.15733e-06,-2.46516e-05,2.945e-05,2.25939e-05,-4.40882e-05,0.557823,5.90897e-05,0.00965086,0.000133459,0.000121607,0.000726311,4.76345,-30.2333,-512.285,-0.00279347,0.005753,-0.00729109,4.03392e-06,0.000169875,3.20761e-05,0.00017612,-2.21094e-06,1.3844,0.000177248,0.00970124,0.00013202,0.000128097,0.000721338,4.8234,-34.1694,-514.786,-0.00250834,0.00553379,-0.0103811,2.45481e-05,0.000385223,2.08946e-05,0.000386442,2.3329e-05,1.5135,0.000375553,0.0120291,0.000153619,0.000145121,0.000843275
4.28285,1.24987,-506.701,-0.00603273,0.00239226,-0.0137588,-2.12622e-05,0.000162884,-0.0010035,0.00108058,-0.00093896,-0.831923,0.00175262,0.0152489,0.000110485,9.69931e-05,0.000597089,4.34798,-2.68512,-496.914,-0.00056631,0.00321717,-0.010349,0.000177628,-2.05594e-05,-0.000182656,0.000287501,-0.000130432,-0.527767,0.000370497,0.0108525,0.000102802,9.30747e-05,0.000546157,4.40696,-6.62035,-498.94,-0.00126353,0.00380725,-0.0118814,6.89085e-05,-0.000130426,-1.24763e-05,6.98928e-05,-0.00013141,-0.0623365,0.000177113,0.0125412,0.000103406,9.15997e-05,0.000550754,4.46612,-10.5553,-501.629,-0.00177388,0.00463505,-0.0113077,5.67761e-05,-0.000180296,-3.37063e-05,6.16369e-05,-0.000185157,-0.138501,0.000222484,0.01235,9.13033e-05,8.64729e-05,0.000488914,4.5254,-14.4908,-501.573,-0.00215532,0.00500244,-0.00885732,2.59335e-05,-0.000123492,-4.25409e-05,3.72386e-05,-0.000134797,-0.25924,0.000156834,0.0103986,0.000110655,0.000106375,0.000591542,4.58486,-18.4263,-505.045,-0.00237471,0.00532626,-0.00949551,-1.64036e-07,-0.000132314,-4.29396e-05,1.25728e-05,-0.000145051,-0.288238,0.000151788,0.0111436,0.000100451,8.78302e-05,0.000541094,4.64446,-22.3616,-507.293,-0.00244314,0.00588544,-0.00834347,-8.35344e-06,-0.000151439,-2.06779e-05,-5.27935e-06,-0.000154513,-0.138601,0.000151945,0.0104992,0.000110167,0.000101318,0.000596252,4.70386,-26.2973,-509.791,-0.00270857,0.00593132,-0.00702966,-3.08701e-06,-3.09504e-06,2.69315e-05,2.48582e-05,-3.10402e-05,0.77045,4.90637e-05,0.00958844,0.000135034,0.000123029,0.00073463,4.76362,-30.2333,-512.287,-0.00261705,0.00580302,-0.00863532,5.08764e-06,0.000155927,3.21448e-05,0.000162695,-1.67977e-06,1.36687,0.000163617,0.0107314,0.000132117,0.000128158,0.000721558,4.82333,-34.1694,-514.786,-0.00258096,0.00546617,-0.0101646,3.06395e-05,0.000189449,-1.73164e-05,0.000191554,2.85345e-05,-1.46316,0.000179351,0.0118272,0.00015489,0.000146361,0.000850553
4.28315,1.24984,-506.701,-0.00573428,0.00236266,-0.0141557,-8.85382e-07,0.000200627,-0.000936913,0.00104488,-0.000845135,-0.839609,0.00164207,0.0154897,0.000110446,9.70151e-05,0.00059715,4.34798,-2.68507,-496.915,-0.000567875,0.00327073,-0.0106396,0.000214107,-1.56693e-05,-0.000163705,0.000300553,-0.000102115,-0.470918,0.000362752,0.0111459,0.000102282,9.2526e-05,0.000542718,4.40712,-6.62032,-498.94,-0.00109755,0.00384293,-0.0117996,8.90751e-05,-0.000106933,-1.68573e-05,9.07359e-05,-0.000108594,-0.0850143,0.000172933,0.0124592,0.00010279,9.10709e-05,0.000547708,4.46622,-10.5553,-501.63,-0.0016756,0.00463249,-0.0115326,6.04911e-05,-0.000144887,-2.47003e-05,6.36238e-05,-0.00014802,-0.117415,0.00018811,0.0125414,8.98647e-05,8.50478e-05,0.00048065,4.5255,-14.4908,-501.574,-0.00206022,0.00504786,-0.0103016,2.54683e-05,-0.000143889,-3.43547e-05,3.22468e-05,-0.000150668,-0.192128,0.000169221,0.0116558,0.000109082,0.000104817,0.000582832,4.58506,-18.4264,-505.046,-0.00216949,0.00522005,-0.00979359,-2.47191e-06,-0.000184964,-5.39071e-05,1.22986e-05,-0.000199734,-0.266349,0.000206272,0.0113089,0.000101099,8.83197e-05,0.000544014,4.64455,-22.3617,-507.293,-0.00235336,0.0057383,-0.00748689,-2.11979e-05,-0.000153776,-2.62644e-05,-1.61589e-05,-0.000158815,-0.188075,0.000151442,0.00972284,0.000110619,0.000101729,0.000598646,4.70399,-26.2975,-509.791,-0.00257768,0.00577855,-0.00667571,-2.08401e-05,1.52602e-05,-8.16984e-06,1.77659e-05,-2.33459e-05,-1.37641,3.63568e-05,0.009198,0.00013402,0.000122104,0.000729071,4.7635,-30.2331,-512.286,-0.00274451,0.00595891,-0.00801214,5.60781e-06,0.00011255,-3.65981e-05,0.000123983,-5.82574e-06,-1.27423,0.000127589,0.0103558,0.000131379,0.000127456,0.000717639,4.82369,-34.1694,-514.785,-0.00221813,0.00547227,-0.00926311,4.35294e-05,0.00020349,-1.46411e-05,0.000205341,4.1678e-05,-1.47778,0.000189043,0.0109852,0.000155753,0.000147103,0.000854691
4.2831,1.24973,-506.7,-0.0057828,0.0022533,-0.0130138,5.7778e-05,0.000104126,-0.000938484,0.0010224,-0.000860499,-0.798936,0.00163446,0.0144542,0.00010958,9.62411e-05,0.000592407,4.34806,-2.68542,-496.913,-0.00049126,0.00292276,-0.00937246,0.000179009,-7.45595e-06,-0.000184914,0.000293377,-0.000121824,-0.546582,0.000369775,0.00982995,0.000102145,9.24639e-05,0.000542539,4.40724,-6.62056,-498.939,-0.000983876,0.00360276,-0.0108537,7.27039e-05,-9.07257e-05,-2.5155e-05,7.66784e-05,-9.47002e-05,-0.150425,0.000148745,0.0114792,0.000102455,9.07771e-05,0.000545944,4.46617,-10.5557,-501.628,-0.00171857,0.00427256,-0.0105053,5.71068e-05,-0.000133823,-1.96387e-05,5.92386e-05,-0.000135955,-0.101795,0.000173383,0.0114708,8.99259e-05,8.51646e-05,0.000481493,4.5255,-14.491,-501.574,-0.00205882,0.00475988,-0.0100172,1.12569e-05,-0.000114008,-1.7017e-05,1.36455e-05,-0.000116397,-0.132256,0.00012392,0.0112801,0.000108775,0.00010452,0.00058116,4.58506,-18.4265,-505.046,-0.0021692,0.00514542,-0.0105454,-6.23381e-06,-0.00017292,-2.50336e-05,-2.38876e-06,-0.000176765,-0.144308,0.00017574,0.0119328,0.000100535,8.78855e-05,0.000541415,4.64468,-22.3618,-507.294,-0.00222411,0.00561092,-0.00865895,2.60753e-07,-0.000186175,-8.19672e-06,6.99247e-07,-0.000186614,-0.0434876,0.000187068,0.0105557,0.000112211,0.000103183,0.000607106,4.70399,-26.2975,-509.792,-0.0025773,0.00577708,-0.00820812,1.7443e-06,-1.49767e-05,1.6975e-05,1.27767e-05,-2.60091e-05,0.56311,3.44536e-05,0.0103631,0.000135118,0.000123103,0.000735025,4.7636,-30.2334,-512.287,-0.00263729,0.00569133,-0.00859181,-4.65285e-07,9.02446e-05,2.10257e-05,9.48934e-05,-5.11399e-06,1.35333,9.76905e-05,0.0106389,0.000132996,0.000129012,0.000726364,4.82328,-34.1695,-514.785,-0.00263007,0.0054146,-0.00911136,3.9632e-05,0.000211362,7.4978e-05,0.000239528,1.14661e-05,1.21304,0.000234427,0.0109204,0.000155989,0.000147382,0.000856434
4.28327,1.24963,-506.701,-0.00560883,0.00214869,-0.0135631,5.69382e-05,8.43082e-05,-0.00098331,0.00105634,-0.000915097,-0.793635,0.00171038,0.0148685,0.000110378,9.69162e-05,0.000596597,4.34821,-2.68548,-496.914,-0.000344066,0.00286323,-0.00991488,0.000199753,-3.32255e-05,-0.000168975,0.000289861,-0.000123333,-0.473605,0.000367485,0.0103262,0.000102024,9.23433e-05,0.000541793,4.40729,-6.62069,-498.939,-0.00093482,0.00346735,-0.0114005,9.34646e-05,-0.000112518,4.56193e-06,9.37777e-05,-0.000112831,0.022563,0.0001793,0.0119536,0.000103816,9.19864e-05,0.000553283,4.46622,-10.5557,-501.629,-0.00167114,0.00426904,-0.0108573,5.79302e-05,-0.000138348,-3.42066e-05,6.41556e-05,-0.000144574,-0.166374,0.000185203,0.0117867,9.04568e-05,8.56445e-05,0.000484151,4.52554,-14.4911,-501.574,-0.00201808,0.00471388,-0.00973439,6.18754e-06,-0.000115455,-5.35584e-05,2.64739e-05,-0.000135741,-0.360111,0.000150894,0.0110028,0.000108856,0.000104617,0.000581724,4.58519,-18.4265,-505.046,-0.00203937,0.00516663,-0.0102905,-1.62366e-05,-0.000190055,-5.68915e-05,7.49093e-07,-0.00020704,-0.289976,0.000207574,0.0116948,0.000100337,8.76766e-05,0.000540082,4.6448,-22.3617,-507.292,-0.00209705,0.00569271,-0.00725647,-9.44663e-06,-0.000121707,-8.77989e-06,-8.34614e-06,-0.000122807,-0.075053,0.000119121,0.0094591,0.000110229,0.000101361,0.000596375,4.70414,-26.2978,-509.793,-0.0024286,0.00548424,-0.00878331,5.2288e-06,2.30174e-05,3.36818e-05,4.90883e-05,-2.08421e-05,0.916006,6.23482e-05,0.0106362,0.000134912,0.000122915,0.00073389,4.76356,-30.2333,-512.287,-0.00267804,0.00581649,-0.00873729,1.9781e-05,6.76204e-05,2.39696e-05,7.75967e-05,9.80458e-06,1.17727,7.36757e-05,0.0108329,0.000131681,0.000127765,0.000719456,4.82366,-34.1695,-514.785,-0.00225351,0.00536463,-0.00966768,3.60371e-05,0.000261625,4.97935e-05,0.000272635,2.50273e-05,1.37077,0.000262298,0.0112847,0.000156057,0.000147393,0.000856432
4.28331,1.24931,-506.7,-0.00557569,0.00182838,-0.0133922,-3.88428e-06,9.56573e-05,-0.00105015,0.0010995,-0.00100773,-0.810246,0.00182715,0.0146551,0.000111103,9.76125e-05,0.000600784,4.34817,-2.68591,-496.914,-0.000377801,0.00242703,-0.0102231,0.000165454,-2.46446e-05,-0.000184653,0.00027916,-0.000138351,-0.538758,0.000368499,0.0105142,0.000102375,9.26672e-05,0.000543744,4.40736,-6.62099,-498.939,-0.000857822,0.00316778,-0.0111269,5.48426e-05,-0.000115158,-5.26297e-06,5.51748e-05,-0.00011549,-0.0315948,0.000150897,0.011602,0.000102839,9.11258e-05,0.000548112,4.4662,-10.5561,-501.629,-0.00169506,0.00392285,-0.0109996,3.58577e-05,-0.000165188,-2.05066e-05,3.80699e-05,-0.0001674,-0.10021,0.000189348,0.0118014,8.98608e-05,8.51098e-05,0.000481235,4.52567,-14.4915,-501.574,-0.00188811,0.00435008,-0.00974891,1.02921e-05,-0.000166793,-3.2232e-05,1.60129e-05,-0.000172513,-0.174304,0.00018113,0.0108414,0.00011141,0.000107079,0.000595435,4.58497,-18.4268,-505.045,-0.00225662,0.00484899,-0.00962143,-9.23065e-06,-0.000202337,-3.26564e-05,-3.85105e-06,-0.000207717,-0.163058,0.00020591,0.0110082,9.96883e-05,8.70838e-05,0.000536386,4.64459,-22.362,-507.293,-0.00231434,0.00539921,-0.0078659,-1.37607e-05,-0.000176814,-2.02254e-05,-1.09317e-05,-0.000179643,-0.121409,0.000174504,0.00981998,0.000109819,0.000100963,0.000593875,4.70397,-26.2979,-509.791,-0.00259543,0.00537676,-0.00715073,-1.31307e-05,7.35439e-06,-4.08523e-06,1.31583e-05,-1.89346e-05,-0.281406,2.84945e-05,0.00931708,0.000134693,0.000122721,0.000732808,4.76364,-30.2336,-512.285,-0.00260309,0.00547822,-0.00739956,1.30793e-05,0.000123879,7.82799e-06,0.00012514,1.18183e-05,-0.120934,0.000119788,0.00956811,0.000131309,0.000127377,0.000717158,4.82343,-34.1698,-514.785,-0.00247849,0.00509326,-0.00891209,7.18156e-05,0.000348326,9.23441e-05,0.000376416,4.3726e-05,1.27822,0.000357014,0.010563,0.000154164,0.000145659,0.000846415
4.28318,1.24906,-506.7,-0.00570083,0.00157954,-0.0132591,2.38955e-05,0.000225975,-0.000959886,0.00109213,-0.000842255,-0.838574,0.00168224,0.0145581,0.000110237,9.67907e-05,0.000595829,4.34824,-2.68629,-496.914,-0.000314993,0.00204889,-0.00973274,0.000187802,7.17142e-06,-0.000165443,0.000287128,-9.21549e-05,-0.525524,0.00034282,0.00995122,0.000102054,9.23913e-05,0.000542117,4.40737,-6.62144,-498.939,-0.000845702,0.00272425,-0.0112533,7.60453e-05,-0.000102333,-8.54947e-06,7.66245e-05,-0.000102912,-0.0477677,0.0001561,0.0116104,0.000102726,9.09986e-05,0.000547147,4.46639,-10.5563,-501.629,-0.00149836,0.00364735,-0.0109141,5.73002e-05,-0.000151047,-2.65122e-05,6.08425e-05,-0.00015459,-0.124164,0.000192405,0.0116055,9.01955e-05,8.53936e-05,0.00048273,4.5256,-14.4916,-501.574,-0.0019632,0.0042089,-0.00990942,1.50185e-05,-0.000143523,-3.02061e-05,2.06909e-05,-0.000149195,-0.181205,0.000160696,0.0109438,0.000108937,0.00010474,0.000582476,4.58521,-18.4271,-505.046,-0.00202511,0.00452775,-0.0102619,-5.52452e-06,-0.000202932,-3.53577e-05,6.8509e-07,-0.000209141,-0.17127,0.000209638,0.0113984,9.96816e-05,8.7151e-05,0.000536904,4.64464,-22.3623,-507.293,-0.00226382,0.00515571,-0.00767068,-1.42834e-05,-0.000173384,-3.01426e-05,-8.75301e-06,-0.000178914,-0.181504,0.000174796,0.00951753,0.000110152,0.000101285,0.000595912,4.70413,-26.2982,-509.792,-0.00243818,0.00501426,-0.00726026,-2.2551e-05,-1.60228e-05,-2.43914e-05,5.64213e-06,-4.42159e-05,-0.853352,4.73715e-05,0.00915448,0.000133846,0.000121935,0.000727922,4.76372,-30.2339,-512.286,-0.00252336,0.00516357,-0.0078243,-3.92757e-06,0.000102805,5.80154e-06,0.000103756,-4.87868e-06,-0.101356,0.000106454,0.00970912,0.000131988,0.000128022,0.000720733,4.8234,-34.17,-514.785,-0.00250984,0.00488522,-0.00935973,5.59013e-05,0.00023656,8.29931e-05,0.000269006,2.34551e-05,1.20083,0.000258446,0.0108539,0.000154178,0.000145697,0.000846684
4.28345,1.24875,-506.7,-0.00543095,0.00127232,-0.0127214,5.70704e-05,0.000114177,-0.00102529,0.00111392,-0.00094267,-0.80049,0.00178472,0.0139239,0.000110381,9.69141e-05,0.000596594,4.34836,-2.68638,-496.913,-0.000188389,0.00196309,-0.00895743,0.000181324,-9.99032e-06,-0.000160964,0.000273978,-0.000102645,-0.507127,0.00033736,0.00917222,0.0001029,9.31508e-05,0.000546614,4.40735,-6.62148,-498.939,-0.000867928,0.00267626,-0.0111404,5.89311e-05,-0.000124452,-4.97778e-06,5.917e-05,-0.000124691,-0.026173,0.000162699,0.0114911,0.000101502,8.99203e-05,0.000540711,4.46627,-10.5566,-501.628,-0.0016195,0.00334431,-0.0100006,4.16966e-05,-0.000203067,-4.41995e-05,4.95077e-05,-0.000210879,-0.173066,0.000239517,0.0106709,8.88934e-05,8.41485e-05,0.000475627,4.52574,-14.4919,-501.573,-0.00182034,0.00392241,-0.00875,1.29957e-05,-0.000149332,-3.14309e-05,1.88972e-05,-0.000155234,-0.184231,0.000165578,0.00976039,0.000107691,0.000103501,0.000575533,4.58496,-18.4274,-505.045,-0.00227499,0.00421341,-0.00911624,-5.37489e-06,-0.00015729,-2.29529e-05,-1.98174e-06,-0.000160684,-0.146785,0.000159795,0.0102975,9.96141e-05,8.70442e-05,0.000536189,4.64472,-22.3626,-507.293,-0.00217926,0.00483411,-0.0075536,-2.16708e-06,-0.000145338,-1.6507e-05,-8.15962e-08,-0.000147423,-0.113112,0.000147494,0.00923017,0.000111163,0.000102233,0.000601626,4.70426,-26.2984,-509.792,-0.0023064,0.00490381,-0.00756413,3.04968e-06,-1.58014e-05,1.75369e-05,1.40323e-05,-2.6784e-05,0.537873,3.65572e-05,0.00930513,0.000134077,0.000122152,0.000729294,4.76365,-30.2342,-512.286,-0.00259075,0.00483999,-0.0077413,1.3473e-05,0.000112652,1.96458e-05,0.000116605,9.51963e-06,1.37945,0.000112336,0.00949075,0.000130098,0.000126148,0.000710006,4.82368,-34.1702,-514.786,-0.00222625,0.00473573,-0.0098831,5.51964e-05,0.000318706,6.63213e-06,0.00031942,5.44815e-05,-0.305379,0.000296467,0.0111838,0.000156639,0.000147912,0.000859332
4.28325,1.2485,-506.7,-0.00563154,0.00102341,-0.0129538,0.000120304,4.82338e-05,-0.000972344,0.00106033,-0.00089179,-0.768686,0.00169411,0.0141918,0.000111056,9.7553e-05,0.000600462,4.3484,-2.68666,-496.914,-0.000155006,0.00168226,-0.0100312,0.000195396,-8.98388e-06,-0.000176193,0.000297529,-0.000111118,-0.515729,0.00036612,0.0101727,0.000100923,9.13704e-05,0.000536189,4.40738,-6.62176,-498.939,-0.000843963,0.00239715,-0.0114041,6.74759e-05,-0.000116784,-2.51314e-05,7.09722e-05,-0.00012028,-0.13281,0.000167589,0.0116848,0.000101451,8.99091e-05,0.000540906,4.46648,-10.5569,-501.629,-0.001415,0.00309983,-0.0106415,4.91081e-05,-0.000199863,-4.42137e-05,5.68202e-05,-0.000207575,-0.170116,0.000241101,0.0111749,8.91527e-05,8.43991e-05,0.000477071,4.52578,-14.4921,-501.573,-0.00178443,0.00371784,-0.0091172,2.69426e-05,-0.000197128,-3.0226e-05,3.09759e-05,-0.000201161,-0.131402,0.000218383,0.0100071,0.000109205,0.00010493,0.000583444,4.58516,-18.4276,-505.044,-0.00207569,0.00404548,-0.00858855,9.87358e-06,-0.000170396,-2.97106e-05,1.46521e-05,-0.000175175,-0.159168,0.000183082,0.00971865,9.9606e-05,8.70764e-05,0.000536428,4.64472,-22.363,-507.293,-0.00217996,0.00448168,-0.00786872,-9.75735e-06,-0.000129151,-2.44957e-05,-4.88234e-06,-0.000134026,-0.195289,0.000131795,0.00931562,0.000110375,0.000101492,0.000597124,4.70411,-26.2986,-509.791,-0.00246003,0.00463223,-0.00679292,-1.91679e-05,-8.57726e-05,-2.82747e-05,-8.03344e-06,-9.69071e-05,-0.351421,9.31542e-05,0.00858233,0.000133869,0.00012197,0.000728307,4.76377,-30.2342,-512.284,-0.00247296,0.00491821,-0.00542906,-5.78948e-06,8.07122e-05,-3.14274e-05,9.2229e-05,-1.73062e-05,-1.26753,0.000103246,0.00773214,0.000130689,0.000126737,0.000713386,4.82374,-34.1704,-514.785,-0.00216579,0.0045475,-0.00870198,3.84507e-05,0.000407543,4.01055e-05,0.000411968,3.40258e-05,1.46506,0.000396576,0.0100551,0.000153218,0.000144779,0.000841336
4.28338,1.24816,-506.7,-0.00550238,0.000677879,-0.0130226,5.43001e-05,3.06795e-05,-0.00100286,0.00104867,-0.000963691,-0.781182,0.00174473,0.0141871,0.000110649,9.71897e-05,0.000598224,4.34849,-2.68683,-496.913,-6.18682e-05,0.0015148,-0.00896351,0.000200716,-4.4106e-05,-0.00018794,0.000303411,-0.000146801,-0.489953,0.000397774,0.00909128,0.000102186,9.24466e-05,0.000542321,4.40754,-6.62201,-498.939,-0.000681667,0.00214494,-0.010849,8.5424e-05,-8.77676e-05,-1.2131e-05,8.64878e-05,-8.88315e-05,-0.0698945,0.000151865,0.0110813,0.000102399,9.07211e-05,0.000545582,4.46642,-10.5572,-501.629,-0.00147413,0.00280127,-0.010946,5.97042e-05,-0.000125272,-1.04822e-05,6.06267e-05,-0.000126194,-0.0567407,0.00016515,0.0113952,9.05807e-05,8.57393e-05,0.000484582,4.52563,-14.4926,-501.573,-0.00192554,0.0032273,-0.00922909,1.39927e-05,-0.000168931,-1.89363e-05,1.60643e-05,-0.000171003,-0.101681,0.000179701,0.00996535,0.000110676,0.000106356,0.000591369,4.58527,-18.4277,-505.045,-0.0019587,0.00389456,-0.00900038,-1.99608e-05,-0.000213588,-2.89848e-05,-1.56917e-05,-0.000217857,-0.14515,0.000210605,0.010001,0.000100372,8.77499e-05,0.000540587,4.64471,-22.363,-507.292,-0.00218752,0.00439773,-0.00669748,-2.34238e-05,-0.000181609,-1.02781e-05,-2.25557e-05,-0.000182477,-0.0644385,0.000172393,0.00830764,0.00011038,0.000101511,0.000597352,4.70416,-26.2987,-509.79,-0.00241,0.00451018,-0.0057212,-7.48473e-06,-1.42616e-06,1.63506e-05,1.33667e-05,-2.22776e-05,0.91321,3.2295e-05,0.00767378,0.000133781,0.000121901,0.000728078,4.76386,-30.2346,-512.285,-0.00237745,0.0044756,-0.00729067,1.74466e-05,0.000120987,3.08197e-05,0.000130348,8.08551e-06,1.30674,0.000126546,0.00888316,0.000130865,0.000126964,0.000714914,4.82366,-34.1705,-514.785,-0.00224581,0.00435755,-0.00873501,8.11435e-05,0.000230571,6.31224e-05,0.000253709,5.80055e-05,1.21931,0.000230647,0.0100183,0.000154173,0.000145663,0.000846444
